image_width,image_height,filter_size,filter_type,version,device_name,block_width,block_height,repeat_count,estimated_operations,cpu_time_ms,cpu_min_time_ms,cpu_max_time_ms,cpu_stddev_time_ms,gpu_kernel_time_ms,gpu_kernel_min_time_ms,gpu_kernel_max_time_ms,gpu_kernel_stddev_time_ms,gpu_total_time_ms,gpu_total_min_time_ms,gpu_total_max_time_ms,gpu_total_stddev_time_ms,gpu_allocation_time_ms,gpu_host_to_device_time_ms,gpu_device_to_host_time_ms,gpu_free_time_ms,kernel_speedup,total_speedup,cpu_gflops,gpu_kernel_gflops,max_abs_error,mean_abs_error,passed
1024,1024,3,gaussian,cuda_shared_memory_tiled,"NVIDIA GeForce RTX 4070 Laptop GPU",32,16,5,18874368,8.928400,8.813400,9.316100,0.194691,0.046490,0.041984,0.060416,0.007053,1.937390,1.932884,1.951316,0.007053,0.317000,0.730700,0.379000,0.464200,192.051555,4.608469,2.113970,405.991189,0.000000,0.000000,true
1024,1024,3,gaussian,cuda_shared_constant_filter,"NVIDIA GeForce RTX 4070 Laptop GPU",32,16,5,18874368,8.928400,8.813400,9.316100,0.194691,0.043571,0.041984,0.047104,0.001891,1.926271,1.924684,1.929804,0.001891,0.340100,0.702500,0.442000,0.398100,204.915172,4.635069,2.113970,433.184487,0.000000,0.000000,true
1024,1024,3,gaussian,cuda_multi_output,"NVIDIA GeForce RTX 4070 Laptop GPU",32,16,5,18874368,8.928400,8.813400,9.316100,0.194691,0.032154,0.030720,0.033792,0.001044,1.906554,1.905120,1.908192,0.001044,0.280600,0.758800,0.387200,0.447800,277.679640,4.683005,2.113970,587.006375,0.000000,0.000000,true
1024,1024,3,gaussian,cuda_register_tiled,"NVIDIA GeForce RTX 4070 Laptop GPU",32,16,5,18874368,8.928400,8.813400,9.316100,0.194691,0.026214,0.025600,0.027648,0.000819,1.845814,1.845200,1.847248,0.000819,0.305100,0.714600,0.375900,0.424000,340.591436,4.837106,2.113970,720.000012,0.000000,0.000000,true
1024,1024,3,gaussian,cuda_separable,"NVIDIA GeForce RTX 4070 Laptop GPU",32,16,5,12582912,8.928400,8.813400,9.316100,0.194691,0.039680,0.038912,0.040704,0.000687,2.275180,2.274412,2.276204,0.000687,0.411300,0.682800,0.530500,0.610900,225.010087,3.924261,1.409313,317.109686,0.000000,0.000000,true
1024,1024,3,sharpen,cuda_naive_global_memory,"NVIDIA GeForce RTX 4070 Laptop GPU",8,8,5,18874368,9.146680,8.965900,9.464800,0.167890,0.043398,0.035744,0.057344,0.008792,1.962398,1.954744,1.976344,0.008792,0.452800,0.685800,0.389200,0.391200,210.760763,4.660970,2.063521,434.909301,0.000001,0.000000,true
1024,1024,3,sharpen,cuda_shared_memory_tiled,"NVIDIA GeForce RTX 4070 Laptop GPU",8,8,5,18874368,9.146680,8.965900,9.464800,0.167890,0.041984,0.038912,0.044032,0.002148,1.870484,1.867412,1.872532,0.002148,0.352500,0.675200,0.382900,0.417900,217.861094,4.890007,2.063521,449.560983,0.000001,0.000000,true
1024,1024,3,sharpen,cuda_shared_constant_filter,"NVIDIA GeForce RTX 4070 Laptop GPU",8,8,5,18874368,9.146680,8.965900,9.464800,0.167890,0.044032,0.040960,0.053248,0.004670,1.931332,1.928260,1.940548,0.004670,0.381400,0.611900,0.392400,0.501600,207.728019,4.735944,2.063521,428.651170,0.000001,0.000000,true
1024,1024,3,sharpen,cuda_multi_output,"NVIDIA GeForce RTX 4070 Laptop GPU",8,8,5,18874368,9.146680,8.965900,9.464800,0.167890,0.035226,0.033792,0.036864,0.001044,1.959926,1.958492,1.961564,0.001044,0.384100,0.775000,0.386500,0.379100,259.660014,4.666851,2.063521,535.813942,0.000001,0.000000,true
1024,1024,3,sharpen,cuda_register_tiled,"NVIDIA GeForce RTX 4070 Laptop GPU",8,8,5,18874368,9.146680,8.965900,9.464800,0.167890,0.047309,0.031744,0.106496,0.029603,2.066709,2.051144,2.125896,0.029603,0.352700,0.725800,0.397200,0.543700,193.339930,4.425723,2.063521,398.961042,0.000001,0.000000,true
1024,1024,3,sharpen,cuda_naive_global_memory,"NVIDIA GeForce RTX 4070 Laptop GPU",16,16,5,18874368,9.146680,8.965900,9.464800,0.167890,0.040506,0.033792,0.062464,0.011003,2.109706,2.102992,2.131664,0.011003,0.409500,0.667400,0.451700,0.540600,225.812727,4.335524,2.063521,465.969348,0.000001,0.000000,true
1024,1024,3,sharpen,cuda_shared_memory_tiled,"NVIDIA GeForce RTX 4070 Laptop GPU",16,16,5,18874368,9.146680,8.965900,9.464800,0.167890,0.039296,0.038784,0.039936,0.000525,2.178396,2.177884,2.179036,0.000525,0.371200,0.935600,0.387200,0.445100,232.763646,4.198814,2.063521,480.312716,0.000001,0.000000,true
1024,1024,3,sharpen,cuda_shared_constant_filter,"NVIDIA GeForce RTX 4070 Laptop GPU",16,16,5,18874368,9.146680,8.965900,9.464800,0.167890,0.036845,0.035840,0.037888,0.000649,2.093845,2.092840,2.094888,0.000649,0.375400,0.761700,0.392400,0.527500,248.248863,4.368366,2.063521,512.266790,0.000001,0.000000,true
1024,1024,3,sharpen,cuda_multi_output,"NVIDIA GeForce RTX 4070 Laptop GPU",16,16,5,18874368,9.146680,8.965900,9.464800,0.167890,0.032973,0.031744,0.034816,0.001194,1.987673,1.986444,1.989516,0.001194,0.402600,0.666700,0.431600,0.453800,277.400767,4.601703,2.063521,572.422360,0.000001,0.000000,true
1024,1024,3,sharpen,cuda_register_tiled,"NVIDIA GeForce RTX 4070 Laptop GPU",16,16,5,18874368,9.146680,8.965900,9.464800,0.167890,0.025805,0.024576,0.027648,0.001003,2.130505,2.129276,2.132348,0.001003,0.343100,0.857300,0.385700,0.518600,354.456538,4.293198,2.063521,731.428577,0.000001,0.000000,true
1024,1024,3,sharpen,cuda_naive_global_memory,"NVIDIA GeForce RTX 4070 Laptop GPU",32,8,5,18874368,9.146680,8.965900,9.464800,0.167890,0.034995,0.033792,0.036864,0.001010,1.958595,1.957392,1.960464,0.001010,0.371100,0.657500,0.379600,0.515400,261.369556,4.670021,2.063521,539.341617,0.000001,0.000000,true
1024,1024,3,sharpen,cuda_shared_memory_tiled,"NVIDIA GeForce RTX 4070 Laptop GPU",32,8,5,18874368,9.146680,8.965900,9.464800,0.167890,0.044608,0.040960,0.053088,0.004363,2.198008,2.194360,2.206488,0.004363,0.318400,0.775800,0.489600,0.569600,205.045735,4.161350,2.063521,423.116220,0.000001,0.000000,true
1024,1024,3,sharpen,cuda_shared_constant_filter,"NVIDIA GeForce RTX 4070 Laptop GPU",32,8,5,18874368,9.146680,8.965900,9.464800,0.167890,0.036045,0.035840,0.036864,0.000410,1.891345,1.891140,1.892164,0.000410,0.253300,0.781900,0.384400,0.435700,253.758649,4.836072,2.063521,523.636349,0.000001,0.000000,true
1024,1024,3,sharpen,cuda_multi_output,"NVIDIA GeForce RTX 4070 Laptop GPU",32,8,5,18874368,9.146680,8.965900,9.464800,0.167890,0.037446,0.030720,0.054272,0.008750,1.960146,1.953420,1.976972,0.008750,0.300700,0.682100,0.379800,0.560100,244.260598,4.666325,2.063521,504.036920,0.000001,0.000000,true
1024,1024,3,sharpen,cuda_register_tiled,"NVIDIA GeForce RTX 4070 Laptop GPU",32,8,5,18874368,9.146680,8.965900,9.464800,0.167890,0.037862,0.024576,0.054144,0.011959,1.936762,1.923476,1.953044,0.011959,0.389100,0.659100,0.388100,0.462600,241.576870,4.722665,2.063521,498.498991,0.000001,0.000000,true
1024,1024,3,sharpen,cuda_naive_global_memory,"NVIDIA GeForce RTX 4070 Laptop GPU",32,16,5,18874368,9.146680,8.965900,9.464800,0.167890,0.036454,0.035840,0.038912,0.001229,2.071054,2.070440,2.073512,0.001229,0.437500,0.685000,0.382300,0.529800,250.907432,4.416436,2.063521,517.752803,0.000001,0.000000,true
1024,1024,3,sharpen,cuda_shared_memory_tiled,"NVIDIA GeForce RTX 4070 Laptop GPU",32,16,5,18874368,9.146680,8.965900,9.464800,0.167890,0.047462,0.040960,0.053248,0.005033,2.152962,2.146460,2.158748,0.005033,0.356300,0.707900,0.386400,0.654900,192.714236,4.248416,2.063521,397.669909,0.000001,0.000000,true
1024,1024,3,sharpen,cuda_shared_constant_filter,"NVIDIA GeForce RTX 4070 Laptop GPU",32,16,5,18874368,9.146680,8.965900,9.464800,0.167890,0.038042,0.036864,0.039776,0.000949,1.998942,1.997764,2.000676,0.000949,0.541300,0.583400,0.386600,0.449600,240.438880,4.575761,2.063521,496.150723,0.000001,0.000000,true
1024,1024,3,sharpen,cuda_multi_output,"NVIDIA GeForce RTX 4070 Laptop GPU",32,16,5,18874368,9.146680,8.965900,9.464800,0.167890,0.033523,0.032576,0.034816,0.000803,1.955423,1.954476,1.956716,0.000803,0.392100,0.679300,0.381700,0.468800,272.846270,4.677596,2.063521,563.024060,0.000001,0.000000,true
1024,1024,3,sharpen,cuda_register_tiled,"NVIDIA GeForce RTX 4070 Laptop GPU",32,16,5,18874368,9.146680,8.965900,9.464800,0.167890,0.031117,0.026624,0.047104,0.008006,2.023217,2.018724,2.039204,0.008006,0.409700,0.608600,0.439300,0.534500,293.946678,4.520860,2.063521,606.565199,0.000001,0.000000,true
1024,1024,3,sobel,cuda_naive_global_memory,"NVIDIA GeForce RTX 4070 Laptop GPU",8,8,5,18874368,9.183220,8.984200,9.589800,0.216677,0.041158,0.034816,0.058368,0.008678,2.067758,2.061416,2.084968,0.008678,0.416400,0.797100,0.391400,0.421700,223.118968,4.441147,2.055310,458.578746,0.000000,0.000000,true
1024,1024,3,sobel,cuda_shared_memory_tiled,"NVIDIA GeForce RTX 4070 Laptop GPU",8,8,5,18874368,9.183220,8.984200,9.589800,0.216677,0.048710,0.041984,0.066560,0.009064,2.002310,1.995584,2.020160,0.009064,0.352000,0.694500,0.399900,0.507200,188.526886,4.586312,2.055310,387.481278,0.000000,0.000000,true
1024,1024,3,sobel,cuda_shared_constant_filter,"NVIDIA GeForce RTX 4070 Laptop GPU",8,8,5,18874368,9.183220,8.984200,9.589800,0.216677,0.042394,0.037888,0.058368,0.008000,2.086994,2.082488,2.102968,0.008000,0.376000,0.735500,0.410000,0.523100,216.618073,4.400215,2.055310,445.217389,0.000000,0.000000,true
1024,1024,3,sobel,cuda_multi_output,"NVIDIA GeForce RTX 4070 Laptop GPU",8,8,5,18874368,9.183220,8.984200,9.589800,0.216677,0.034406,0.033792,0.035840,0.000819,1.905506,1.904892,1.906940,0.000819,0.282400,0.811200,0.384300,0.393200,266.904409,4.819307,2.055310,548.571421,0.000000,0.000000,true
1024,1024,3,sobel,cuda_register_tiled,"NVIDIA GeForce RTX 4070 Laptop GPU",8,8,5,18874368,9.183220,8.984200,9.589800,0.216677,0.035974,0.034720,0.039744,0.001931,1.873974,1.872720,1.877744,0.001931,0.240000,0.734200,0.377400,0.486400,255.270967,4.900398,2.055310,524.661085,0.000000,0.000000,true
1024,1024,3,sobel,cuda_naive_global_memory,"NVIDIA GeForce RTX 4070 Laptop GPU",16,16,5,18874368,9.183220,8.984200,9.589800,0.216677,0.040749,0.033792,0.056320,0.007945,1.912749,1.905792,1.928320,0.007945,0.282100,0.748700,0.422700,0.418500,225.361722,4.801059,2.055310,463.188302,0.000000,0.000000,true
1024,1024,3,sobel,cuda_shared_memory_tiled,"NVIDIA GeForce RTX 4070 Laptop GPU",16,16,5,18874368,9.183220,8.984200,9.589800,0.216677,0.039085,0.037888,0.039936,0.000759,1.913485,1.912288,1.914336,0.000759,0.267400,0.812100,0.385800,0.409100,234.956298,4.799212,2.055310,482.908134,0.000000,0.000000,true
1024,1024,3,sobel,cuda_shared_constant_filter,"NVIDIA GeForce RTX 4070 Laptop GPU",16,16,5,18874368,9.183220,8.984200,9.589800,0.216677,0.035411,0.034816,0.036864,0.000810,1.901811,1.901216,1.903264,0.000810,0.214600,0.814000,0.372500,0.465300,259.330941,4.828671,2.055310,533.005593,0.000000,0.000000,true
1024,1024,3,sobel,cuda_multi_output,"NVIDIA GeForce RTX 4070 Laptop GPU",16,16,5,18874368,9.183220,8.984200,9.589800,0.216677,0.035226,0.034816,0.035840,0.000502,2.008726,2.008316,2.009340,0.000502,0.300300,0.638800,0.399200,0.635200,260.697328,4.571665,2.055310,535.813942,0.000000,0.000000,true
1024,1024,3,sobel,cuda_register_tiled,"NVIDIA GeForce RTX 4070 Laptop GPU",16,16,5,18874368,9.183220,8.984200,9.589800,0.216677,0.030688,0.024576,0.049152,0.009288,1.849788,1.843676,1.868252,0.009288,0.352200,0.640100,0.387000,0.439800,299.244651,4.964472,2.055310,615.040658,0.000000,0.000000,true
1024,1024,3,sobel,cuda_naive_global_memory,"NVIDIA GeForce RTX 4070 Laptop GPU",32,8,5,18874368,9.183220,8.984200,9.589800,0.216677,0.034560,0.033600,0.036864,0.001220,1.859960,1.859000,1.862264,0.001220,0.270300,0.730300,0.388400,0.436400,265.718170,4.937321,2.055310,546.133331,0.000000,0.000000,true
1024,1024,3,sobel,cuda_shared_memory_tiled,"NVIDIA GeForce RTX 4070 Laptop GPU",32,8,5,18874368,9.183220,8.984200,9.589800,0.216677,0.039283,0.038912,0.039936,0.000459,1.978683,1.978312,1.979336,0.000459,0.242200,0.838300,0.376500,0.482400,233.769659,4.641076,2.055310,480.469222,0.000000,0.000000,true
1024,1024,3,sobel,cuda_shared_constant_filter,"NVIDIA GeForce RTX 4070 Laptop GPU",32,8,5,18874368,9.183220,8.984200,9.589800,0.216677,0.037024,0.035840,0.037856,0.000721,1.810624,1.809440,1.811456,0.000721,0.332600,0.657100,0.387700,0.396200,248.034241,5.071854,2.055310,509.787367,0.000000,0.000000,true
1024,1024,3,sobel,cuda_multi_output,"NVIDIA GeForce RTX 4070 Laptop GPU",32,8,5,18874368,9.183220,8.984200,9.589800,0.216677,0.031520,0.030720,0.032768,0.000762,1.913520,1.912720,1.914768,0.000762,0.320800,0.743200,0.383900,0.434100,291.345818,4.799124,2.055310,598.806104,0.000000,0.000000,true
1024,1024,3,sobel,cuda_register_tiled,"NVIDIA GeForce RTX 4070 Laptop GPU",32,8,5,18874368,9.183220,8.984200,9.589800,0.216677,0.025978,0.024576,0.027648,0.001059,2.013278,2.011876,2.014948,0.001059,0.232300,0.774400,0.378200,0.602400,353.505328,4.561328,2.055310,726.563193,0.000000,0.000000,true
1024,1024,3,sobel,cuda_naive_global_memory,"NVIDIA GeForce RTX 4070 Laptop GPU",32,16,5,18874368,9.183220,8.984200,9.589800,0.216677,0.042957,0.036864,0.059136,0.008218,2.139057,2.132964,2.155236,0.008218,0.449200,0.690000,0.475500,0.481400,213.778028,4.293116,2.055310,439.380214,0.000000,0.000000,true
1024,1024,3,sobel,cuda_shared_memory_tiled,"NVIDIA GeForce RTX 4070 Laptop GPU",32,16,5,18874368,9.183220,8.984200,9.589800,0.216677,0.041984,0.040960,0.044032,0.001295,1.952984,1.951960,1.955032,0.001295,0.428900,0.675700,0.385700,0.420700,218.731425,4.702148,2.055310,449.560983,0.000000,0.000000,true
1024,1024,3,sobel,cuda_shared_constant_filter,"NVIDIA GeForce RTX 4070 Laptop GPU",32,16,5,18874368,9.183220,8.984200,9.589800,0.216677,0.042189,0.037888,0.057344,0.007619,1.874289,1.869988,1.889444,0.007619,0.305100,0.677300,0.377300,0.472400,217.669614,4.899576,2.055310,447.378632,0.000000,0.000000,true
1024,1024,3,sobel,cuda_multi_output,"NVIDIA GeForce RTX 4070 Laptop GPU",32,16,5,18874368,9.183220,8.984200,9.589800,0.216677,0.032973,0.032768,0.033792,0.000410,1.971273,1.971068,1.972092,0.000410,0.298400,0.760000,0.379400,0.500500,278.508953,4.658523,2.055310,572.422360,0.000000,0.000000,true
1024,1024,3,sobel,cuda_register_tiled,"NVIDIA GeForce RTX 4070 Laptop GPU",32,16,5,18874368,9.183220,8.984200,9.589800,0.216677,0.028877,0.025600,0.040960,0.006055,1.819377,1.816100,1.831460,0.006055,0.245100,0.802900,0.382900,0.359600,318.013776,5.047454,2.055310,653.617036,0.000000,0.000000,true
1024,1024,5,box,cuda_naive_global_memory,"NVIDIA GeForce RTX 4070 Laptop GPU",8,8,5,52428800,19.996140,19.844400,20.540400,0.272282,0.075552,0.073728,0.077728,0.001327,2.007852,2.006028,2.010028,0.001327,0.407300,0.660000,0.393200,0.471800,264.667238,9.958971,2.621946,693.943216,0.000000,0.000000,true
1024,1024,5,box,cuda_shared_memory_tiled,"NVIDIA GeForce RTX 4070 Laptop GPU",8,8,5,52428800,19.996140,19.844400,20.540400,0.272282,0.069427,0.066560,0.075776,0.003264,1.858927,1.856060,1.865276,0.003264,0.260400,0.729000,0.398500,0.401600,288.015931,10.756817,2.621946,755.162229,0.000000,0.000000,true
1024,1024,5,box,cuda_shared_constant_filter,"NVIDIA GeForce RTX 4070 Laptop GPU",8,8,5,52428800,19.996140,19.844400,20.540400,0.272282,0.058778,0.058368,0.059392,0.000502,1.847578,1.847168,1.848192,0.000502,0.259900,0.702100,0.380300,0.446500,340.200001,10.822896,2.621946,891.986043,0.000000,0.000000,true
1024,1024,5,box,cuda_multi_output,"NVIDIA GeForce RTX 4070 Laptop GPU",8,8,5,52428800,19.996140,19.844400,20.540400,0.272282,0.072666,0.071680,0.073728,0.000652,1.947666,1.946680,1.948728,0.000652,0.241400,0.727600,0.389500,0.516500,275.180270,10.266721,2.621946,721.507819,0.000000,0.000000,true
1024,1024,5,box,cuda_register_tiled,"NVIDIA GeForce RTX 4070 Laptop GPU",8,8,5,52428800,19.996140,19.844400,20.540400,0.272282,0.065946,0.064512,0.067584,0.001044,1.953946,1.952512,1.955584,0.001044,0.230700,0.855600,0.395100,0.406600,303.221747,10.233724,2.621946,795.031056,0.000000,0.000000,true
1024,1024,5,box,cuda_separable,"NVIDIA GeForce RTX 4070 Laptop GPU",8,8,5,20971520,19.996140,19.844400,20.540400,0.272282,0.044851,0.041984,0.051200,0.003264,2.177751,2.174884,2.184100,0.003264,0.354200,0.765100,0.375900,0.637700,445.832892,9.182013,1.048778,467.579913,0.000000,0.000000,true
1024,1024,5,box,cuda_naive_global_memory,"NVIDIA GeForce RTX 4070 Laptop GPU",16,16,5,52428800,19.996140,19.844400,20.540400,0.272282,0.064762,0.064256,0.066336,0.000792,1.903962,1.903456,1.905536,0.000792,0.218700,0.769200,0.385000,0.466300,308.765387,10.502386,2.621946,809.566183,0.000000,0.000000,true
1024,1024,5,box,cuda_shared_memory_tiled,"NVIDIA GeForce RTX 4070 Laptop GPU",16,16,5,52428800,19.996140,19.844400,20.540400,0.272282,0.067936,0.067456,0.068608,0.000488,1.840036,1.839556,1.840708,0.000488,0.255400,0.755700,0.386400,0.374600,294.337905,10.867255,2.621946,771.738104,0.000000,0.000000,true
1024,1024,5,box,cuda_shared_constant_filter,"NVIDIA GeForce RTX 4070 Laptop GPU",16,16,5,52428800,19.996140,19.844400,20.540400,0.272282,0.063443,0.057184,0.082880,0.009752,1.783243,1.776984,1.802680,0.009752,0.223300,0.761900,0.373400,0.361200,315.181767,11.213356,2.621946,826.389586,0.000000,0.000000,true
1024,1024,5,box,cuda_multi_output,"NVIDIA GeForce RTX 4070 Laptop GPU",16,16,5,52428800,19.996140,19.844400,20.540400,0.272282,0.063066,0.062464,0.064512,0.000813,1.968066,1.967464,1.969512,0.000813,0.245200,0.748100,0.501500,0.410200,317.068899,10.160302,2.621946,831.337542,0.000000,0.000000,true
1024,1024,5,box,cuda_register_tiled,"NVIDIA GeForce RTX 4070 Laptop GPU",16,16,5,52428800,19.996140,19.844400,20.540400,0.272282,0.048538,0.047104,0.051200,0.001533,1.888538,1.887104,1.891200,0.001533,0.271800,0.796900,0.385200,0.386100,411.972155,10.588161,2.621946,1080.168759,0.000000,0.000000,true
1024,1024,5,box,cuda_separable,"NVIDIA GeForce RTX 4070 Laptop GPU",16,16,5,20971520,19.996140,19.844400,20.540400,0.272282,0.045254,0.039936,0.062464,0.008629,2.088154,2.082836,2.105364,0.008629,0.224600,0.859100,0.382500,0.576700,441.860692,9.575987,1.048778,463.413956,0.000000,0.000000,true
1024,1024,5,box,cuda_naive_global_memory,"NVIDIA GeForce RTX 4070 Laptop GPU",32,8,5,52428800,19.996140,19.844400,20.540400,0.272282,0.070426,0.066560,0.082816,0.006242,1.997926,1.994060,2.010316,0.006242,0.209800,0.786600,0.466000,0.465100,283.932832,10.008451,2.621946,744.456563,0.000000,0.000000,true
1024,1024,5,box,cuda_shared_memory_tiled,"NVIDIA GeForce RTX 4070 Laptop GPU",32,8,5,52428800,19.996140,19.844400,20.540400,0.272282,0.072499,0.071680,0.073728,0.000766,1.968099,1.967280,1.969328,0.000766,0.437300,0.670600,0.380300,0.407400,275.811863,10.160128,2.621946,723.163820,0.000000,0.000000,true
1024,1024,5,box,cuda_shared_constant_filter,"NVIDIA GeForce RTX 4070 Laptop GPU",32,8,5,52428800,19.996140,19.844400,20.540400,0.272282,0.057139,0.056320,0.059392,0.001194,2.304039,2.303220,2.306292,0.001194,0.225800,0.707500,0.866800,0.446800,349.954843,8.678733,2.621946,917.562712,0.000000,0.000000,true
1024,1024,5,box,cuda_multi_output,"NVIDIA GeForce RTX 4070 Laptop GPU",32,8,5,52428800,19.996140,19.844400,20.540400,0.272282,0.065318,0.062464,0.072640,0.003718,1.826718,1.823864,1.834040,0.003718,0.249200,0.766200,0.390900,0.355100,306.133342,10.946482,2.621946,802.665103,0.000000,0.000000,true
1024,1024,5,box,cuda_register_tiled,"NVIDIA GeForce RTX 4070 Laptop GPU",32,8,5,52428800,19.996140,19.844400,20.540400,0.272282,0.048512,0.048128,0.050048,0.000768,2.271412,2.271028,2.272948,0.000768,0.253500,0.728100,0.768600,0.472700,412.189550,8.803396,2.621946,1080.738757,0.000000,0.000000,true
1024,1024,5,box,cuda_separable,"NVIDIA GeForce RTX 4070 Laptop GPU",32,8,5,20971520,19.996140,19.844400,20.540400,0.272282,0.048730,0.040896,0.077824,0.014555,2.166230,2.158396,2.195324,0.014555,0.270400,0.832500,0.457900,0.556700,410.348958,9.230850,1.048778,430.365130,0.000000,0.000000,true
1024,1024,5,box,cuda_naive_global_memory,"NVIDIA GeForce RTX 4070 Laptop GPU",32,16,5,52428800,19.996140,19.844400,20.540400,0.272282,0.065126,0.064512,0.066560,0.000819,2.469726,2.469112,2.471160,0.000819,0.369900,0.732400,0.383400,0.918900,307.035858,8.096500,2.621946,805.031450,0.000000,0.000000,true
1024,1024,5,box,cuda_shared_memory_tiled,"NVIDIA GeForce RTX 4070 Laptop GPU",32,16,5,52428800,19.996140,19.844400,20.540400,0.272282,0.070861,0.069632,0.071680,0.000766,2.084661,2.083432,2.085480,0.000766,0.237500,0.836600,0.443600,0.496100,282.189018,9.592035,2.621946,739.884376,0.000000,0.000000,true
1024,1024,5,box,cuda_shared_constant_filter,"NVIDIA GeForce RTX 4070 Laptop GPU",32,16,5,52428800,19.996140,19.844400,20.540400,0.272282,0.061427,0.059392,0.063488,0.001296,4.164527,4.162492,4.166588,0.001296,1.931200,0.776900,0.846700,0.548300,325.525827,4.801539,2.621946,853.511150,0.000000,0.000000,true
1024,1024,5,box,cuda_multi_output,"NVIDIA GeForce RTX 4070 Laptop GPU",32,16,5,52428800,19.996140,19.844400,20.540400,0.272282,0.064512,0.063488,0.067584,0.001586,2.006612,2.005588,2.009684,0.001586,0.290300,0.856100,0.387600,0.408100,309.960010,9.965125,2.621946,812.698419,0.000000,0.000000,true
1024,1024,5,box,cuda_register_tiled,"NVIDIA GeForce RTX 4070 Laptop GPU",32,16,5,52428800,19.996140,19.844400,20.540400,0.272282,0.048928,0.048032,0.050176,0.000787,1.862328,1.861432,1.863576,0.000787,0.333900,0.650900,0.375000,0.453600,408.685000,10.737174,2.621946,1071.550016,0.000000,0.000000,true
1024,1024,5,box,cuda_separable,"NVIDIA GeForce RTX 4070 Laptop GPU",32,16,5,20971520,19.996140,19.844400,20.540400,0.272282,0.043168,0.041984,0.044032,0.000722,2.022568,2.021384,2.023432,0.000722,0.228500,0.863300,0.375100,0.512500,463.216741,9.886511,1.048778,485.811719,0.000000,0.000000,true
1024,1024,5,gaussian,cuda_naive_global_memory,"NVIDIA GeForce RTX 4070 Laptop GPU",8,8,5,52428800,19.888180,19.763000,20.296900,0.204933,0.071885,0.071680,0.072704,0.000410,2.105785,2.105580,2.106604,0.000410,0.284600,0.969800,0.387700,0.391800,276.667382,9.444545,2.636179,729.344709,0.000000,0.000000,true
1024,1024,5,gaussian,cuda_shared_memory_tiled,"NVIDIA GeForce RTX 4070 Laptop GPU",8,8,5,52428800,19.888180,19.763000,20.296900,0.204933,0.067130,0.066560,0.069408,0.001139,1.976230,1.975660,1.978508,0.001139,0.255900,0.763800,0.382800,0.506600,296.265433,10.063699,2.636179,781.008675,0.000000,0.000000,true
1024,1024,5,gaussian,cuda_shared_constant_filter,"NVIDIA GeForce RTX 4070 Laptop GPU",8,8,5,52428800,19.888180,19.763000,20.296900,0.204933,0.059968,0.058368,0.061376,0.001018,1.970268,1.968668,1.971676,0.001018,0.226200,0.788700,0.442200,0.453200,331.646537,10.094150,2.636179,874.279595,0.000000,0.000000,true
1024,1024,5,gaussian,cuda_multi_output,"NVIDIA GeForce RTX 4070 Laptop GPU",8,8,5,52428800,19.888180,19.763000,20.296900,0.204933,0.072090,0.071680,0.073728,0.000819,2.022390,2.021980,2.024028,0.000819,0.273000,0.863200,0.391400,0.422700,275.881395,9.834000,2.636179,727.272707,0.000000,0.000000,true
1024,1024,5,gaussian,cuda_register_tiled,"NVIDIA GeForce RTX 4070 Laptop GPU",8,8,5,52428800,19.888180,19.763000,20.296900,0.204933,0.069222,0.067584,0.070656,0.001044,1.994422,1.992784,1.995856,0.001044,0.270300,0.741500,0.391300,0.522100,287.308439,9.971900,2.636179,757.396438,0.000000,0.000000,true
1024,1024,5,gaussian,cuda_separable,"NVIDIA GeForce RTX 4070 Laptop GPU",8,8,5,20971520,19.888180,19.763000,20.296900,0.204933,0.050176,0.043008,0.067584,0.009340,2.303876,2.296708,2.321284,0.009340,0.391900,0.882300,0.386400,0.593100,396.368384,8.632487,1.054472,417.959185,0.000000,0.000000,true
1024,1024,5,gaussian,cuda_naive_global_memory,"NVIDIA GeForce RTX 4070 Laptop GPU",16,16,5,52428800,19.888180,19.763000,20.296900,0.204933,0.064512,0.063488,0.066560,0.001295,1.961012,1.959988,1.963060,0.001295,0.248500,0.783000,0.379600,0.485400,308.286523,10.141794,2.636179,812.698419,0.000000,0.000000,true
1024,1024,5,gaussian,cuda_shared_memory_tiled,"NVIDIA GeForce RTX 4070 Laptop GPU",16,16,5,52428800,19.888180,19.763000,20.296900,0.204933,0.069222,0.068608,0.070656,0.000819,1.943922,1.943308,1.945356,0.000819,0.210500,0.775900,0.458200,0.430100,287.308439,10.230954,2.636179,757.396438,0.000000,0.000000,true
1024,1024,5,gaussian,cuda_shared_constant_filter,"NVIDIA GeForce RTX 4070 Laptop GPU",16,16,5,52428800,19.888180,19.763000,20.296900,0.204933,0.056525,0.055296,0.058368,0.001003,1.964025,1.962796,1.965868,0.001003,0.394300,0.726100,0.386200,0.400900,351.848743,10.126237,2.636179,927.536224,0.000000,0.000000,true
1024,1024,5,gaussian,cuda_multi_output,"NVIDIA GeForce RTX 4070 Laptop GPU",16,16,5,52428800,19.888180,19.763000,20.296900,0.204933,0.062259,0.061440,0.063488,0.000766,1.918459,1.917640,1.919688,0.000766,0.214900,0.790300,0.373600,0.477400,319.441631,10.366746,2.636179,842.105280,0.000000,0.000000,true
1024,1024,5,gaussian,cuda_register_tiled,"NVIDIA GeForce RTX 4070 Laptop GPU",16,16,5,52428800,19.888180,19.763000,20.296900,0.204933,0.048525,0.047104,0.050176,0.001037,1.950925,1.949504,1.952576,0.001037,0.267700,0.733400,0.467400,0.433900,409.855985,10.194232,2.636179,1080.453691,0.000000,0.000000,true
